CVE_ENT,CVE_LOC,CVE_MUN,NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,deci_lon,deci_lat
18,180200212,18020,Nayarit,Bahía de Banderas,Flores Magón [Colonia],116,-105.34482027777777,20.951185
18,180200213,18020,Nayarit,Bahía de Banderas,Campestre Real,39,-105.3928138888889,20.898038888888887
18,180200217,18020,Nayarit,Bahía de Banderas,Emilio M. González [Colonia],309,-105.31976527777778,20.768719722222222
18,180200236,18020,Nayarit,Bahía de Banderas,Desarrollo Punta Mita,246,-105.529675,20.780962499999998
18,180200254,18020,Nayarit,Bahía de Banderas,Colibrí [Fraccionamiento],57,-105.31878305555556,20.760765555555555
18,180200270,18020,Nayarit,Bahía de Banderas,Palmarito,240,-105.40588222222223,20.83668833333333
18,180200276,18020,Nayarit,Bahía de Banderas,El Texcalame,4,-105.25960944444445,20.738738333333334
18,180200283,18020,Nayarit,Bahía de Banderas,Rancho Dora,27,-105.47511416666667,20.760492777777777
18,180200353,18020,Nayarit,Bahía de Banderas,Colonia de Dios,23,-105.3920088888889,20.899435555555556
18,180200380,18020,Nayarit,Bahía de Banderas,Real del Oro,16,-105.29246222222223,20.778665555555555
18,180200382,18020,Nayarit,Bahía de Banderas,Los Reyes,20,-105.39209055555557,20.901398888888888
18,180200413,18020,Nayarit,Bahía de Banderas,Villa Bali,10,-105.45243805555556,20.859229722222224
18,180200434,18020,Nayarit,Bahía de Banderas,Los Almendros,27,-105.3154736111111,20.758083055555556
18,180200458,18020,Nayarit,Bahía de Banderas,El Naranjito [Colonia],17,-105.25300027777777,20.822835833333333
18,180200459,18020,Nayarit,Bahía de Banderas,Las Parotas [Colonia],230,-105.32271194444444,20.76394277777778
18,180200460,18020,Nayarit,Bahía de Banderas,Magisterio [Colonia],67,-105.23683694444445,20.753421666666668
18,180200461,18020,Nayarit,Bahía de Banderas,Nueva Galicia [Colonia],9,-105.29708055555555,20.75703888888889
18,180200463,18020,Nayarit,Bahía de Banderas,Toscano [Colonia],107,-105.31352749999999,20.758825555555557
18,180200474,18020,Nayarit,Bahía de Banderas,Real del Oro [Fraccionamiento],85,-105.29464916666666,20.778727222222223
18,180200476,18020,Nayarit,Bahía de Banderas,Los Gavilanes,13,-105.3286836111111,20.764980555555557
18,180200480,18020,Nayarit,Bahía de Banderas,Las Guásimas,10,-105.273295,20.800666111111113
18,180200504,18020,Nayarit,Bahía de Banderas,El Paraíso,5,-105.312375,20.766676666666665
18,180200507,18020,Nayarit,Bahía de Banderas,Popotán,8,-105.22481611111111,20.82865861111111
18,180200524,18020,Nayarit,Bahía de Banderas,Real Campestre,7,-105.30665722222221,20.771577777777775
18,180200552,18020,Nayarit,Bahía de Banderas,La Nopalera,11,-105.24724111111111,20.727146666666666
18,180200577,18020,Nayarit,Bahía de Banderas,El Ranero,28,-105.23310472222222,20.800233333333335
18,180200580,18020,Nayarit,Bahía de Banderas,Los Anhelos,36,-105.26689111111111,20.80901861111111
18,180200583,18020,Nayarit,Bahía de Banderas,Rigoberto Robles,4,-105.24379805555556,20.826225555555556
18,180200592,18020,Nayarit,Bahía de Banderas,La Compuerta Número 2,22,-105.39761666666668,20.892183888888887
18,180200595,18020,Nayarit,Bahía de Banderas,Haixa (Litibú),41,-105.48496944444445,20.794811111111112
18,180200596,18020,Nayarit,Bahía de Banderas,Los Nolasco,11,-105.29791888888889,20.759350277777777
18,180200622,18020,Nayarit,Bahía de Banderas,La Misión Rayo de Plata,15,-105.25286833333334,20.774460833333332
18,180200648,18020,Nayarit,Bahía de Banderas,La Piedra [Rancho],10,-105.44999194444445,20.845808055555555
18,180200655,18020,Nayarit,Bahía de Banderas,Las Higueras [Restaurante],15,-105.2322975,20.800105277777778
18,180200678,18020,Nayarit,Bahía de Banderas,Brasiles los Cerritos,58,-105.30943305555556,20.763145555555557
18,180200683,18020,Nayarit,Bahía de Banderas,La Guadalupana [Rancho],6,-105.25134333333334,20.792125833333333
18,180200690,18020,Nayarit,Bahía de Banderas,Agave Azul [Fraccionamiento],10,-105.31296111111111,20.766102222222223
23,230010001,23001,Quintana Roo,Cozumel,Cozumel,84519,-86.95758833333333,20.503784166666666
23,230010067,23001,Quintana Roo,Cozumel,El Cedral,55,-86.99253694444444,20.367563333333333
23,230010165,23001,Quintana Roo,Cozumel,Buenavista,7,-86.93079305555555,20.334318055555553
23,230010426,23001,Quintana Roo,Cozumel,La Estrella,181,-86.90949222222223,20.47795222222222
23,230010462,23001,Quintana Roo,Cozumel,Los Pinos,8,-86.91542666666668,20.48223611111111
23,230010494,23001,Quintana Roo,Cozumel,Nuestra Señora de Guadalupe,5,-86.88325583333332,20.456498333333332
23,230010498,23001,Quintana Roo,Cozumel,Palmar Primero,18,-86.98315611111111,20.45476
23,230010745,23001,Quintana Roo,Cozumel,Chichihualco,12,-86.93182083333333,20.540159722222224
23,230010754,23001,Quintana Roo,Cozumel,Huerto Familiar,152,-86.96948888888889,20.473206388888887
23,230010800,23001,Quintana Roo,Cozumel,Pueblo Nuevo,11,-86.95966333333334,20.458551944444444
23,230010845,23001,Quintana Roo,Cozumel,Nueva Esperanza,15,-86.90922194444445,20.475160555555554
23,230010854,23001,Quintana Roo,Cozumel,La Esperanza,13,-86.9086688888889,20.477400277777775
23,230010858,23001,Quintana Roo,Cozumel,San Fernando,505,-86.92083333333333,20.481944444444444
23,230010877,23001,Quintana Roo,Cozumel,La Selva,10,-86.91304972222223,20.472063055555555
23,230010891,23001,Quintana Roo,Cozumel,Ranchitos,761,-86.91297166666668,20.482770833333333
23,230010893,23001,Quintana Roo,Cozumel,Quinta la Bonita,22,-86.90435972222222,20.495333055555555
23,230010899,23001,Quintana Roo,Cozumel,Varadero,12,-86.9893775,20.449739722222223
23,230010917,23001,Quintana Roo,Cozumel,Juan Leyenda Trigo,10,-86.90788583333334,20.486891944444444
23,230010928,23001,Quintana Roo,Cozumel,Villas Pavo Real,8,-87.00638888888889,20.37361111111111
23,230010932,23001,Quintana Roo,Cozumel,Las Fincas,1403,-86.91611111111112,20.498055555555556
23,230010957,23001,Quintana Roo,Cozumel,El Refugio,13,-86.8863888888889,20.45888888888889
23,230010976,23001,Quintana Roo,Cozumel,San Carlos,6,-86.88787166666667,20.459866944444443
23,230010987,23001,Quintana Roo,Cozumel,Mariposas,8,-87.01279194444444,20.393506388888888
23,230010999,23001,Quintana Roo,Cozumel,La Esperanza,434,-86.90921027777779,20.471395555555553
23,230011014,23001,Quintana Roo,Cozumel,Cozumel,19,-86.98447222222222,20.453388888888888
23,230011032,23001,Quintana Roo,Cozumel,San Isidro,13,-86.90112194444445,20.493623333333336
23,230011037,23001,Quintana Roo,Cozumel,Las Glorias,16,-87.01595,20.402894444444442
23,230011047,23001,Quintana Roo,Cozumel,Santa Teresa,29,-86.90393222222222,20.49653138888889
23,230011049,23001,Quintana Roo,Cozumel,Carlos Eduardo Gómez,13,-86.9023888888889,20.494365555555557
23,230020001,23002,Quintana Roo,Felipe Carrillo Puerto,Felipe Carrillo Puerto,30754,-88.04658666666667,19.57851
23,230020006,23002,Quintana Roo,Felipe Carrillo Puerto,Ignacio Manuel Altamirano,520,-88.57549472222222,19.287256944444447
23,230020011,23002,Quintana Roo,Felipe Carrillo Puerto,Betania,672,-88.28709527777778,19.638368888888888
23,230020033,23002,Quintana Roo,Felipe Carrillo Puerto,Chancah Derrepente,485,-88.22941388888889,19.400566666666666
23,230020034,23002,Quintana Roo,Felipe Carrillo Puerto,Chancah Veracruz,485,-87.9943211111111,19.494894444444444
23,230020036,23002,Quintana Roo,Felipe Carrillo Puerto,Chanchén Comandante,86,-88.10707916666667,19.8389775
23,230020041,23002,Quintana Roo,Felipe Carrillo Puerto,Chun On,382,-87.87057166666666,20.031236666666665
23,230020042,23002,Quintana Roo,Felipe Carrillo Puerto,Chumpón,910,-87.81120305555555,20.002827222222223
23,230020043,23002,Quintana Roo,Felipe Carrillo Puerto,Chunhuás,714,-88.21028916666667,19.632027222222224
23,230020044,23002,Quintana Roo,Felipe Carrillo Puerto,Chunhuhub,4375,-88.59238555555555,19.586066666666664
23,230020052,23002,Quintana Roo,Felipe Carrillo Puerto,Dzoyola,542,-88.44529916666667,19.94246972222222
23,230020053,23002,Quintana Roo,Felipe Carrillo Puerto,Dzulá,1150,-88.41574972222223,19.60332277777778
23,230020058,23002,Quintana Roo,Felipe Carrillo Puerto,Filomeno Mata,750,-88.39458,19.859474722222224
23,230020065,23002,Quintana Roo,Felipe Carrillo Puerto,Hobompich,180,-88.35111111111111,19.808333333333334
23,230020073,23002,Quintana Roo,Felipe Carrillo Puerto,Kancabchén,27,-88.15510083333334,20.235225555555555
23,230020084,23002,Quintana Roo,Felipe Carrillo Puerto,Kopchen,578,-88.153048333333345,19.374015833333335
23,230020087,23002,Quintana Roo,Felipe Carrillo Puerto,Laguna Kaná,782,-88.39759055555557,19.501727222222222
23,230020101,23002,Quintana Roo,Felipe Carrillo Puerto,Melchor Ocampo,145,-88.27909166666666,20.025360833333334
23,230020105,23002,Quintana Roo,Felipe Carrillo Puerto,Naranjal Poniente,806,-88.46054833333334,19.361607222222222
23,230020108,23002,Quintana Roo,Felipe Carrillo Puerto,Noh-Bec,2052,-88.16966555555555,19.142812222222222
23,230020110,23002,Quintana Roo,Felipe Carrillo Puerto,Noh-Cah,77,-88.15988333333334,19.421678611111112
23,230020111,23002,Quintana Roo,Felipe Carrillo Puerto,La Noria,50,-88.15692833333334,20.210458888888887
23,230020118,23002,Quintana Roo,Felipe Carrillo Puerto,Petcacab,891,-88.22541305555556,19.290823055555556
23,230020125,23002,Quintana Roo,Felipe Carrillo Puerto,Polinkín,192,-88.16840722222223,19.17461861111111
23,230020126,23002,Quintana Roo,Felipe Carrillo Puerto,Polyuc,1148,-88.56228666666667,19.609333055555556
23,230020131,23002,Quintana Roo,Felipe Carrillo Puerto,Presidente Juárez,1034,-88.56193499999999,19.328783333333334
23,230020139,23002,Quintana Roo,Felipe Carrillo Puerto,Ramonal,383,-88.619525,19.396842499999998
23,230020149,23002,Quintana Roo,Felipe Carrillo Puerto,San Andrés,349,-88.13188972222221,19.40208972222222
23,230020169,23002,Quintana Roo,Felipe Carrillo Puerto,San Felipe Berriozábal,475,-88.16848194444445,20.053364722222224
23,230020172,23002,Quintana Roo,Felipe Carrillo Puerto,San Francisco Aké,507,-88.34457805555554,19.956187222222223
23,230020182,23002,Quintana Roo,Felipe Carrillo Puerto,San José Segundo,226,-88.2270575,19.9699925
23,230020193,23002,Quintana Roo,Felipe Carrillo Puerto,San Luis,182,-88.44764888888889,19.646025277777778
23,230020207,23002,Quintana Roo,Felipe Carrillo Puerto,San Ramón,545,-88.10796555555555,20.145196388888888
23,230020221,23002,Quintana Roo,Felipe Carrillo Puerto,Santa Lucía,192,-88.64231333333333,19.38273166666667
23,230020225,23002,Quintana Roo,Felipe Carrillo Puerto,Santa María Poniente,804,-88.40741055555556,19.36763722222222
23,230020232,23002,Quintana Roo,Felipe Carrillo Puerto,Santa Rosa Segundo,946,-88.26174083333333,19.97893722222222
23,230020239,23002,Quintana Roo,Felipe Carrillo Puerto,Señor,3785,-88.13603222222223,19.843862777777776
23,230020243,23002,Quintana Roo,Felipe Carrillo Puerto,Tabi,350,-88.26516861111111,19.720656388888887
23,230020244,23002,Quintana Roo,Felipe Carrillo Puerto,Tac-Chivo,241,-88.04083333333332,20.22111111111111
23,230020248,23002,Quintana Roo,Felipe Carrillo Puerto,Tepich,3585,-88.25640861111111,20.241374722222222
23,230020250,23002,Quintana Roo,Felipe Carrillo Puerto,Tihosuco,5228,-88.37414749999999,20.197147222222224
23,230020251,23002,Quintana Roo,Felipe Carrillo Puerto,Tixcacal Guardia,757,-88.1752788888889,19.85863138888889
23,230020254,23002,Quintana Roo,Felipe Carrillo Puerto,Trapich,220,-88.14051277777779,20.01375722222222
23,230020259,23002,Quintana Roo,Felipe Carrillo Puerto,Tuzik,754,-88.15927694444446,19.915272777777776
23,230020262,23002,Quintana Roo,Felipe Carrillo Puerto,Uh May,481,-88.04873194444444,19.41640361111111
23,230020269,23002,Quintana Roo,Felipe Carrillo Puerto,Xaan,25,-88.03519333333332,20.000588611111112
23,230020276,23002,Quintana Roo,Felipe Carrillo Puerto,X-Hazil Sur,1488,-88.07549694444444,19.3913225
23,230020282,23002,Quintana Roo,Felipe Carrillo Puerto,X-Pichil,1227,-88.37795083333333,19.69563388888889
23,230020284,23002,Quintana Roo,Felipe Carrillo Puerto,X-Yatil,926,-88.44391333333334,19.66247472222222
23,230020285,23002,Quintana Roo,Felipe Carrillo Puerto,Yaxché Chal,37,-88.08806361111111,20.065898055555557
23,230020287,23002,Quintana Roo,Felipe Carrillo Puerto,Yaxley,629,-88.19976666666668,19.768204444444443
23,230020288,23002,Quintana Roo,Felipe Carrillo Puerto,Yoactún,533,-88.3586336111111,19.45939138888889
23,230020292,23002,Quintana Roo,Felipe Carrillo Puerto,Yodzonot Chico,148,-87.94893166666667,20.050134166666666
23,230020306,23002,Quintana Roo,Felipe Carrillo Puerto,Andrés Quintana Roo,420,-88.10341083333333,19.161881388888887
23,230020308,23002,Quintana Roo,Felipe Carrillo Puerto,Canzepchén,273,-88.15760972222223,20.01208
23,230020312,23002,Quintana Roo,Felipe Carrillo Puerto,Chan Chen Chuc,43,-88.39119583333334,19.401001388888886
23,230020314,23002,Quintana Roo,Felipe Carrillo Puerto,Chan Santa Cruz,581,-88.33304416666667,19.369730555555556
23,230020322,23002,Quintana Roo,Felipe Carrillo Puerto,Emiliano Zapata,516,-88.53500111111111,19.203943888888887
23,230020324,23002,Quintana Roo,Felipe Carrillo Puerto,Francisco I. Madero,372,-88.02644777777778,20.156461944444445
23,230020325,23002,Quintana Roo,Felipe Carrillo Puerto,Francisco May,199,-88.15748111111111,20.153653055555555
23,230020336,23002,Quintana Roo,Felipe Carrillo Puerto,Mixtequilla,98,-88.26549055555556,19.386991666666667
23,230020339,23002,Quintana Roo,Felipe Carrillo Puerto,Nueva Loría,241,-88.5370625,19.301779444444445
23,230020340,23002,Quintana Roo,Felipe Carrillo Puerto,Nuevo Israel,381,-88.55245,19.241687777777777
23,230020354,23002,Quintana Roo,Felipe Carrillo Puerto,San Bartolo,39,-88.0628675,20.161914999999997
23,230020358,23002,Quintana Roo,Felipe Carrillo Puerto,San Hipólito,40,-87.99946277777778,20.136804166666668
23,230020368,23002,Quintana Roo,Felipe Carrillo Puerto,X-Konha,92,-88.10120416666666,19.431739444444446
23,230020381,23002,Quintana Roo,Felipe Carrillo Puerto,San Antonio Nuevo,70,-88.06706388888888,19.626161944444444
23,230020399,23002,Quintana Roo,Felipe Carrillo Puerto,José María Pino Suárez,305,-88.11863249999999,19.804585833333334
23,230020400,23002,Quintana Roo,Felipe Carrillo Puerto,Kampokolché,639,-88.3305511111111,19.852508611111112
23,230020420,23002,Quintana Roo,Felipe Carrillo Puerto,Reforma Agraria,449,-88.11515499999999,19.197185833333332
23,230020432,23002,Quintana Roo,Felipe Carrillo Puerto,Santa Isabel,55,-88.09720722222222,19.469103333333333
23,230020445,23002,Quintana Roo,Felipe Carrillo Puerto,Yodzonot Nuevo,92,-88.28839277777777,19.785229722222223
23,230020455,23002,Quintana Roo,Felipe Carrillo Puerto,María Elena,28,-87.51747305555556,19.4059675
23,230020456,23002,Quintana Roo,Felipe Carrillo Puerto,Punta Herrero,20,-87.46224777777778,19.321010555555556
23,230020535,23002,Quintana Roo,Felipe Carrillo Puerto,Chun-Yah,1100,-87.92696000000001,20.101727222222223
23,230020536,23002,Quintana Roo,Felipe Carrillo Puerto,Chunyaxché,328,-87.61487,20.077825555555556
23,230020584,23002,Quintana Roo,Felipe Carrillo Puerto,Kankabdzonot,157,-87.96199916666667,20.136574166666666
23,230020587,23002,Quintana Roo,Felipe Carrillo Puerto,Cecilio Chí (Kilómetro Sesenta y Cuatro),110,-87.66984333333333,20.022299444444442
23,230020612,23002,Quintana Roo,Felipe Carrillo Puerto,Nohkancab,11,-87.99298805555556,19.81379777777778
23,230020620,23002,Quintana Roo,Felipe Carrillo Puerto,Laguna Pucté,14,-88.08117444444444,19.470394444444445
23,230020648,23002,Quintana Roo,Felipe Carrillo Puerto,Sahcabchén,24,-87.92731666666667,20.172475833333333
23,230020657,23002,Quintana Roo,Felipe Carrillo Puerto,San Antonio Segundo,21,-88.00139666666666,19.892334444444444
23,230020658,23002,Quintana Roo,Felipe Carrillo Puerto,San Antonio Nuevo,86,-87.96870305555555,20.140559444444445
23,230020681,23002,Quintana Roo,Felipe Carrillo Puerto,San Jorge,7,-88.39850083333334,19.381514722222224
23,230020707,23002,Quintana Roo,Felipe Carrillo Puerto,Santa Amalia,85,-87.86260333333333,19.76577222222222
23,230020738,23002,Quintana Roo,Felipe Carrillo Puerto,Tres Reyes,65,-87.861459444444435,19.836201666666664
23,230020740,23002,Quintana Roo,Felipe Carrillo Puerto,Tuzik II,26,-88.01349583333334,20.191823055555556
23,230020768,23002,Quintana Roo,Felipe Carrillo Puerto,X-Hazil Norte,213,-87.98249083333333,20.214389166666667
23,230020869,23002,Quintana Roo,Felipe Carrillo Puerto,Tzukum,25,-88.15,19.75138888888889
23,230020911,23002,Quintana Roo,Felipe Carrillo Puerto,Dzaptún,22,-88.0749061111111,20.265841388888887
23,230020915,23002,Quintana Roo,Felipe Carrillo Puerto,El Girasol,8,-88.56142277777778,19.32073527777778
23,230020978,23002,Quintana Roo,Felipe Carrillo Puerto,X-Hazil Primero,67,-87.99216750000001,20.170792222222225
23,230021061,23002,Quintana Roo,Felipe Carrillo Puerto,Cruz-Chen,28,-88.06095027777778,20.321958055555555
23,230021065,23002,Quintana Roo,Felipe Carrillo Puerto,San Salvador,72,-88.07297083333333,20.328270555555555
23,230021066,23002,Quintana Roo,Felipe Carrillo Puerto,Villahermosa,241,-88.07031944444444,20.278695833333334
23,230021072,23002,Quintana Roo,Felipe Carrillo Puerto,José María Pino Suárez,39,-87.59236999999999,20.1106275
23,230021073,23002,Quintana Roo,Felipe Carrillo Puerto,Mulichén,24,-88.02835444444445,20.248697777777778
23,230021075,23002,Quintana Roo,Felipe Carrillo Puerto,San Silverio,638,-88.03697361111111,20.359251111111114
23,230021078,23002,Quintana Roo,Felipe Carrillo Puerto,Yalchén,588,-88.0160536111111,20.30994638888889
23,230030001,23003,Quintana Roo,Isla Mujeres,Isla Mujeres,13174,-86.74609166666667,21.256569166666665
23,230030092,23003,Quintana Roo,Isla Mujeres,Punta Sam,108,-86.80119638888888,21.23368388888889
23,230030093,23003,Quintana Roo,Isla Mujeres,Rancho Viejo,527,-86.91110555555557,21.256741388888887
23,230030177,23003,Quintana Roo,Isla Mujeres,La Morena,92,-86.86708166666666,21.240538333333333
23,230030180,23003,Quintana Roo,Isla Mujeres,Centauros [Colonia],89,-86.86385444444444,21.238994444444444
23,230030227,23003,Quintana Roo,Isla Mujeres,San Francisco,49,-86.8938888888889,21.248333333333335
23,230030286,23003,Quintana Roo,Isla Mujeres,Zona Urbana Ejido Isla Mujeres,6668,-86.85498972222221,21.22479722222222
23,230030352,23003,Quintana Roo,Isla Mujeres,Francisco May,284,-87.08748916666666,21.280075
23,230030386,23003,Quintana Roo,Isla Mujeres,El Palomo,11,-87.08847944444445,21.2131225
23,230030395,23003,Quintana Roo,Isla Mujeres,Residencial Arrecifes,11,-86.80283333333333,21.222101666666664
23,230030421,23003,Quintana Roo,Isla Mujeres,Escénica,35,-86.8025336111111,21.22610861111111
23,230030427,23003,Quintana Roo,Isla Mujeres,Mecades,43,-86.88876,21.249547222222223
23,230030435,23003,Quintana Roo,Isla Mujeres,El Dorado,5,-86.79787777777777,21.329485555555554
23,230030448,23003,Quintana Roo,Isla Mujeres,Tres de Septiembre,18,-86.87083333333332,21.229999999999997
23,230030469,23003,Quintana Roo,Isla Mujeres,La Providencia,24,-86.88132805555554,21.243165555555557
23,230030470,23003,Quintana Roo,Isla Mujeres,San Germán,9,-86.80292416666667,21.32483472222222
23,230030471,23003,Quintana Roo,Isla Mujeres,Santa María Ecab,3,-86.86011527777777,21.239552222222223
23,230030475,23003,Quintana Roo,Isla Mujeres,La Victoria,531,-86.86141333333333,21.242876111111112
23,230030476,23003,Quintana Roo,Isla Mujeres,La Amada [Residencial],70,-86.80653861111111,21.24086666666667
23,230030478,23003,Quintana Roo,Isla Mujeres,El Alba [Colonia],98,-86.86966416666667,21.24119888888889
23,230030500,23003,Quintana Roo,Isla Mujeres,Minas de Rancho Viejo,420,-86.86532416666667,21.24115
23,230030535,23003,Quintana Roo,Isla Mujeres,La Luna,86,-86.87190861111111,21.24313666666667
23,230030555,23003,Quintana Roo,Isla Mujeres,Cytzae,14,-86.89687388888889,21.24855527777778
23,230030557,23003,Quintana Roo,Isla Mujeres,La Fortaleza,67,-86.83845166666666,21.222496666666665
23,230040001,23004,Quintana Roo,Othón P. Blanco,Chetumal,169028,-88.29789888888888,18.493889444444445
23,230040007,23004,Quintana Roo,Othón P. Blanco,Álvaro Obregón Viejo,133,-88.60864972222221,18.304641111111113
23,230040008,23004,Quintana Roo,Othón P. Blanco,Allende,939,-88.55312972222222,18.38207361111111
23,230040014,23004,Quintana Roo,Othón P. Blanco,Cacao,2079,-88.69525222222222,18.193720555555554
23,230040016,23004,Quintana Roo,Othón P. Blanco,Calderitas,5551,-88.25258277777777,18.556224444444446
23,230040017,23004,Quintana Roo,Othón P. Blanco,Esteban Baca Calderón,256,-88.82292916666667,18.009467222222224
23,230040018,23004,Quintana Roo,Othón P. Blanco,Caobas,1507,-89.10197805555555,18.44556111111111
23,230040020,23004,Quintana Roo,Othón P. Blanco,Cocoyol,1041,-88.69191472222222,18.16547138888889
23,230040032,23004,Quintana Roo,Othón P. Blanco,San Francisco Botes,685,-88.71711888888889,18.11541638888889
23,230040033,23004,Quintana Roo,Othón P. Blanco,Francisco Villa,963,-88.84401472222221,18.477728888888887
23,230040037,23004,Quintana Roo,Othón P. Blanco,Huay-Pix,1841,-88.42350944444445,18.517701388888888
23,230040038,23004,Quintana Roo,Othón P. Blanco,Jesús González Ortega,717,-88.6696125,18.48705027777778
23,230040039,23004,Quintana Roo,Othón P. Blanco,Juan Sarabia,1305,-88.48019805555556,18.4938325
23,230040050,23004,Quintana Roo,Othón P. Blanco,Laguna Guerrero,720,-88.26513305555555,18.690011944444446
23,230040053,23004,Quintana Roo,Othón P. Blanco,Mahahual,2636,-87.70839305555556,18.716683333333332
23,230040060,23004,Quintana Roo,Othón P. Blanco,Nachi Cocom,878,-88.75062833333334,18.482516388888886
23,230040064,23004,Quintana Roo,Othón P. Blanco,Nicolás Bravo,3699,-88.93197805555556,18.458535833333332
23,230040067,23004,Quintana Roo,Othón P. Blanco,Palmar,1102,-88.52927333333334,18.446758333333335
23,230040070,23004,Quintana Roo,Othón P. Blanco,Revolución,103,-88.82128944444445,17.974108055555554
23,230040073,23004,Quintana Roo,Othón P. Blanco,Ramonal,1061,-88.5310175,18.41945666666667
23,230040075,23004,Quintana Roo,Othón P. Blanco,Río Indio,24,-87.66745722222223,18.808625833333334
23,230040077,23004,Quintana Roo,Othón P. Blanco,Sabidos,1532,-88.589895,18.356734444444445
23,230040098,23004,Quintana Roo,Othón P. Blanco,Subteniente López,2452,-88.39491166666667,18.495053333333335
23,230040104,23004,Quintana Roo,Othón P. Blanco,Ucum,1676,-88.51943833333333,18.50574138888889
23,230040106,23004,Quintana Roo,Othón P. Blanco,La Unión,1104,-88.87759972222221,17.897855277777776
23,230040107,23004,Quintana Roo,Othón P. Blanco,Rancho de los Vallejo,17,-88.37016722222222,18.5146525
23,230040110,23004,Quintana Roo,Othón P. Blanco,Sacxán,1080,-88.51995555555555,18.46557138888889
23,230040111,23004,Quintana Roo,Othón P. Blanco,Xcalak,436,-87.835195,18.273864444444442
23,230040114,23004,Quintana Roo,Othón P. Blanco,Xul-Ha,2341,-88.46601583333333,18.55431111111111
23,230040117,23004,Quintana Roo,Othón P. Blanco,Tomás Garrido Canabal,243,-89.0685275,18.039831111111113
23,230040119,23004,Quintana Roo,Othón P. Blanco,San Pedro Peralta,683,-88.85636083333333,18.701639444444442
23,230040123,23004,Quintana Roo,Othón P. Blanco,Javier Rojo Gómez,3103,-88.68133916666667,18.274044166666666
23,230040124,23004,Quintana Roo,Othón P. Blanco,Álvaro Obregón,2841,-88.64811138888889,18.29933638888889
23,230040136,23004,Quintana Roo,Othón P. Blanco,Carlos A. Madrazo,1951,-88.52910888888889,18.50042138888889
23,230040163,23004,Quintana Roo,Othón P. Blanco,Lázaro Cárdenas Segundo,769,-88.85849805555554,18.701442222222223
23,230040184,23004,Quintana Roo,Othón P. Blanco,Pucté,2040,-88.66728166666667,18.22999361111111
23,230040190,23004,Quintana Roo,Othón P. Blanco,San Fernando,11,-88.25900583333333,18.586123055555554
23,230040201,23004,Quintana Roo,Othón P. Blanco,Sergio Butrón Casas,2138,-88.56989083333333,18.513475
23,230040205,23004,Quintana Roo,Othón P. Blanco,Tres Garantías,770,-88.98168333333334,18.192907777777776
23,230040216,23004,Quintana Roo,Othón P. Blanco,Arco Iris,33,-88.46763333333334,18.537312500000002
23,230040225,23004,Quintana Roo,Othón P. Blanco,Luis Echeverría Álvarez,867,-88.21912722222223,18.657210555555555
23,230040229,23004,Quintana Roo,Othón P. Blanco,Dos Aguadas,171,-89.14463416666668,18.127793611111112
23,230040240,23004,Quintana Roo,Othón P. Blanco,Limonar,144,-88.87683305555555,18.79426777777778
23,230040245,23004,Quintana Roo,Othón P. Blanco,Morocoy,1436,-88.81047666666666,18.60362361111111
23,230040252,23004,Quintana Roo,Othón P. Blanco,Nuevo Bécar,431,-89.13249472222222,18.72391861111111
23,230040264,23004,Quintana Roo,Othón P. Blanco,Raudales,246,-88.25452194444445,18.709197222222222
23,230040267,23004,Quintana Roo,Othón P. Blanco,José Narciso Rovirosa,1125,-88.7280725,18.106335555555557
23,230040290,23004,Quintana Roo,Othón P. Blanco,Cinco de Mayo,106,-89.13563722222223,18.78695138888889
23,230040303,23004,Quintana Roo,Othón P. Blanco,La Libertad,382,-88.85673833333333,18.759377222222223
23,230040305,23004,Quintana Roo,Othón P. Blanco,Nuevo Caanán,284,-89.06973638888888,18.821246388888888
23,230040319,23004,Quintana Roo,Othón P. Blanco,San José de la Montaña,205,-89.01344444444445,18.375232222222223
23,230040327,23004,Quintana Roo,Othón P. Blanco,Veracruz,190,-89.08841277777778,18.736170555555557
23,230040365,23004,Quintana Roo,Othón P. Blanco,Xóchitl,12,-88.37768555555554,18.517173888888887
23,230040372,23004,Quintana Roo,Othón P. Blanco,California,48,-89.06277055555556,18.768541944444443
23,230040447,23004,Quintana Roo,Othón P. Blanco,El Cedral,325,-88.9763938888889,18.70235361111111
23,230040605,23004,Quintana Roo,Othón P. Blanco,Icaiché,185,-89.1614388888889,18.044821944444447
23,230040681,23004,Quintana Roo,Othón P. Blanco,Sac-Nicté,9,-88.35311222222222,18.509813333333334
23,230040743,23004,Quintana Roo,Othón P. Blanco,Santa Rosa,188,-89.19753333333334,18.01089111111111
23,230040799,23004,Quintana Roo,Othón P. Blanco,El Naranjo,15,-88.81803388888889,18.579306388888888
23,230040800,23004,Quintana Roo,Othón P. Blanco,Pedro Joaquín Coldwell,796,-88.66349166666667,18.250206388888888
23,230040824,23004,Quintana Roo,Othón P. Blanco,Kilómetro Ocho,19,-88.37246888888889,18.515785555555556
23,230040840,23004,Quintana Roo,Othón P. Blanco,Parque Industrial,14,-88.41515000000001,18.523007777777778
23,230040843,23004,Quintana Roo,Othón P. Blanco,Hermanos Martínez,11,-88.37525722222222,18.51665638888889
23,230040919,23004,Quintana Roo,Othón P. Blanco,San Marcos,14,-88.34889749999999,18.508524166666668
23,230040926,23004,Quintana Roo,Othón P. Blanco,Missie,5,-88.25888111111111,18.546886111111114
